100 4
0.043478	0.202077	0.992669	0.75
0.217391	0.923629	0.83112	1
0.043478	0.853947	0.999693	0.75
0.173913	0.453627	0.968511	0.017241
0.173913	0.766504	0.88712	1
0.086957	0.815309	0.968077	0.741379
0	0.808515	0.989121	0.741379
0.086957	0.752909	0.993359	0.741379
0.086957	0.613895	0.983501	0.75
0	0.704481	0.998455	0.767241
0.26087	0.937287	0.941944	0.965517
0.130435	0.88182	0.888411	0.948276
0.304348	0.951857	0.925842	0.784483
0.173913	0.923315	0.96539	0.948276
0.086957	0.816319	0.972529	0.741379
0.130435	0.867535	0.976997	0.741379
0.173913	0.917358	0.978864	1
0.217391	0.686607	0.938198	0.439655
0.086957	0.721204	0.946932	0.75
0.304348	0.916312	0.893356	0.965517
0.217391	0.808376	0.934678	0.439655
0.304348	0.93806	0.931616	0.784483
0.173913	0.822591	0.972402	0.724138
0.130435	0.923315	0.975854	0.741379
0.043478	0.411818	0.989474	0.741379
0.173913	0.90593	0.793092	0.948276
0.217391	0.82928	0.957232	0.551724
0.173913	0.857153	0.950105	0.75
0.130435	0.843217	0.961059	0.75
0.217391	0.919866	0.955628	1
0.695652	0.961675	0.727482	0.439655
0.478261	0.993032	0.529308	0.741379
0.478261	0.968608	0.746132	0.594828
0.434783	0.972093	0.671829	0.948276
0.478261	0.975577	0.692881	0.732759
0.478261	0.985994	0.579568	0.741379
0.173913	0.909414	0.913316	0.965517
0.521739	0.96164	0.765637	0.594828
0.130435	0.766567	0.908415	0.741379
0.26087	0.592363	0.901148	0
0.043478	0.836248	0.991799	0.741379
0.565217	0.975577	0.684213	0.75
0.130435	0.902725	0.969043	0.965517
0.130435	0.70069	0.935727	0.75
0.173913	0.689917	0.921012	0.482759
0.26087	0.603094	0.891644	0.017241
0.043478	0.700648	0.983827	0.767241
0.173913	0.909735	0.912309	1
0.73913	0.992997	0.637773	0.5
0.173913	0.930409	0.913316	1
0.652174	0.99662	0.678021	0.586207
0.130435	0.912898	0.96347	0.75
0.173913	0.92119	0.97287	0.948276
0.304348	0.937217	0.922873	0.965517
0.217391	0.882865	0.909959	0.594828
0.391304	0.948018	0.640869	0.655172
0.26087	0.965159	0.752324	0.965517
0.173913	0.930318	0.83282	1
0.173913	0.919866	0.860684	1
0.217391	0.958191	0.885452	1
0.217391	0.951223	0.876164	0.965517
0.26087	0.968643	0.758516	1
0.347826	0.968643	0.752324	1
0.217391	0.891994	0.904028	0.784483
0.173913	0.951223	0.91022	1
0.173913	0.947739	0.925699	0.948276
0.26087	0.958191	0.86378	1
0.173913	0.877995	0.889216	0.948276
0.217391	0.947739	0.8483	1
0.26087	0.94569	0.837275	0.965517
0.26087	0.940771	0.8483	0.965517
0.217391	0.954707	0.904028	1
0.521739	0.980071	0.715953	0.724138
0.304348	0.928862	0.885594	0.75
0.217391	0.933043	0.934997	0.965517
0.304348	0.928862	0.884603	0.948276
0.26087	0.925378	0.805962	0.784483
0.391304	0.919803	0.79977	0.75
0.304348	0.956038	0.891216	0.784483
0.217391	0.93004	0.912526	1
0.434783	0.951502	0.869972	0.724138
0.391304	0.930667	0.804588	0.75
0.347826	0.963069	0.800479	1
0.695652	0.977709	0.911839	0.474138
0.565217	0.968608	0.710863	0.025862
0.217391	0.944952	0.721364	1
0.217391	0.963048	0.619197	1
0.26087	0.921197	0.976489	0.784483
0.217391	0.963048	0.619197	1
0.173913	0.914229	0.900706	1
0.173913	0.934269	0.728318	1
0.217391	0.940708	0.870458	1
0.304348	0.940701	0.884331	0.784483
0.130435	0.867542	0.965988	0.75
0.173913	0.940708	0.896182	1
0.304348	0.942157	0.944412	0.784483
0.130435	0.766985	0.98826	0.75
0.043478	0.801826	0.958362	0.758621
0.130435	0.778134	0.98604	0.75
0.217391	0.942129	0.624089	1
0.043478	0.850463	0.978814	0.75
0.173913	0.921539	0.967867	0.948276
0.173913	0.929552	0.932622	1
0.26087	0.872413	0.909232	0.75
0.173913	0.895408	0.964805	0.965517
0.173913	0.931642	0.960839	1
0.130435	0.894014	0.970746	0.75
0.217391	0.931677	0.776287	1
0.304348	0.926765	0.711829	0.75
0.26087	0.931677	0.668114	0.655172
0.304348	0.884991	0.943254	0.655172
0.26087	0.878022	0.948378	0.655172
0.217391	0.905895	0.831287	0.784483
0.347826	0.95663	0.866464	1
0.173913	0.931649	0.942823	0.965517
0.304348	0.965194	0.798764	1
0.217391	0.928165	0.957461	0.948276
0.347826	0.960916	0.854671	1
0.217391	0.922019	0.966731	0.948276
0.173913	0.924674	0.924898	0.965517
0.173913	0.902474	0.898898	0.784483
0.521739	0.773814	0.837464	0
0.304348	0.953592	0.885015	1
0.217391	0.93374	0.728634	1
0.217391	0.952554	0.717234	1
0.173913	0.917183	0.897814	0.965517
0.130435	0.703853	0.947449	0.043103
0.217391	0.95955	0.676597	1
0.086957	0.801408	0.969864	0.75
0.173913	0.937217	0.726844	1
0.304348	0.926834	0.881021	0.965517
0.173913	0.933733	0.738764	1
0.043478	0.773535	0.999972	0.75
0.782609	0.990342	0.693501	0.491379
0.26087	0.923629	0.928795	1
0.391304	0.962476	0.783284	0.948276
0.434783	0.980454	0.699693	0.965517
0.347826	0.968608	0.857588	0.646552
0.391304	0.965264	0.860684	1
0.347826	0.96387	0.829724	0.948276
0.478261	0.963731	0.771371	0.594828
0.565217	0.990907	0.678021	0.75
0.26087	0.85015	0.89474	0.043103
0.391304	0.973521	0.730652	0.948276
0.434783	0.979096	0.667792	0.784483
0.347826	0.96178	0.825167	0.965517
0.304348	0.923288	0.903272	0.948276
0.173913	0.931649	0.960591	0.948276
0.478261	0.975542	0.80421	0.655172
0.391304	0.969277	0.736083	0.948276
0.173913	0.939307	0.727089	0.965517
0.565217	0.972093	0.72446	0.62069
0.521739	0.951188	0.743036	0.603448
0.521739	0.972093	0.746132	0.551724
0.434783	0.933043	0.744903	0.482759
0.217391	0.792628	0.921055	0.474138
0.217391	0.697164	0.922644	0.456897
0.478261	0.973486	0.788021	0.741379
0.173913	0.939314	0.940077	1
0.347826	0.919803	0.831665	0.655172
0.217391	0.871026	0.943483	0.551724
0.217391	0.916312	0.942542	0.965517
0.956522	0.975549	0.829724	0.543103
0.391304	0.95847	0.881538	0.948276
0.347826	0.965438	0.770919	0.948276
0.217391	0.93374	0.904987	1
0.26087	0.893318	0.867777	0.655172
0.304348	0.888475	0.891644	0.482759
0.73913	0.965159	0.866876	0.439655
0.173913	0.908654	0.955483	1
0.521739	0.993032	0	0 0.65517
0.217391	0.884991	0.907124	0.655172
0.217391	0.919831	0.962483	0.948276
0.608696	0.954672	0.7709	0.017241
0.478261	0.954672	0.712077	0.439655
0.26087	0.972058	0.730652	1
0.521739	0.982545	0.619197	0.724138
0.652174	0.969305	0.808052	0.431034
0.173913	0.917741	0.861736	1
0.608696	0.983242	0.712077	0.586207
0.130435	0.950456	0.962851	0.741379
0.521739	0.986342	0.713625	0.741379
0.304348	0.95116	0.834164	0.965517
0.478261	0.947704	0.705885	0.5
0.173913	0.491255	0.910566	0.017241
0.652174	0.975611	0.727587	0.439655
0.782609	0.996516	0.591565	0.439655
0.521739	0.98258	0.541797	0.474138
0.391304	0.977702	0.671451	0.948276
0.478261	0.94523	0.86378	0.75
0.130435	0.704132	0.876164	0.482759
0.608696	0.949411	0.696597	0.017241
0.130435	0.907986	0.990715	0.965517
0.347826	0.957076	0.94056	0.948276
0.73913	0.993032	0.690405	0.948276
0.608696	0.983346	0.730652	0.474138
0.652174	0.989548	0.705885	0.482759
0.521739	0.986064	0.746132	0.594828
0.565217	0.98258	0.783284	0.482759
0.608696	0.98329	0.752324	0.482759
0.217391	0.93206	0.72446	1
0.391304	0.941119	0.891644	0.741379
0.304348	0.920633	0.866876	0.741379
0.434783	0.966901	0.857588	0.767241
0.391304	0.944603	0.826628	0.62069
0.26087	0.899728	0.941179	0.655172
0.347826	0.95263	0.922603	1
0.26087	0.878336	0.900932	0.551724
0.391304	0.980768	0.640869	0.965517
0.086957	0.880078	0.995053	0.75
0.478261	0.986029	0.720262	0.655172
0.391304	0.965124	0.706813	0.594828
0.173913	0.921922	0.931891	0.965517
0.565217	0.992265	0.604646	0.646552
0.173913	0.921887	0.869458	0.965517
0.217391	0.843147	0.875848	0.439655
0.347826	0.917776	0.799074	0.482759
0.130435	0.90593	0.972337	0.965517
0.217391	0.912828	0.804956	1
1	0.977981	0.622293	0.543103
0.130435	0.916312	0.986009	1
0.217391	0.787402	0.906176	0.017241
0.086957	0.522612	0.988115	0.741379
0.565217	0.710808	0.87926	0.112069
0.434783	0.96164	0.78795	0.784483
0.608696	0.989513	0.647061	0.663793
0.695652	0.998544	0.659445	0.456897
0.391304	0.979758	0.591333	0.784483
0.043478	0.798551	0.999975	0.75
0.26087	0.912828	0.944885	0.655172
0.130435	0.79437	0.852015	0.741379
0.73913	1	0.687309	0.586207
0.347826	0.937287	0.923554	0.715517
0.434783	0.940771	0.882356	0.784483
0.478261	0.984252	0.628485	0.75
0.391304	0.942826	0.900003	0.594828
0	0.890537	0.998118	0.741379
			
